aselin,0, ('asian', 0.763222718)
bolkow,0, ('asian', 0.817748039)
bondart,0, -1
dawood-pendergass,0, ('asian', 0.707989106)
gawatz,0, -1
geverts,0, -1
hadik,0, ('asian', 0.856558148)
haverington,0, ('asian', 0.708743068)
hylton,0, ('asian', 0.708743068)
jackowitsh,0, -1
jhamit,0, -1
kaczorowski,1, ('asian', 0.970744068)
khamthongath,0, -1
larra-zabal,0, ('asian', 0.77694293)
lipzinger,0, ('asian', 0.842465921)
ly huong,0, -1
macherey,0, ('asian', 0.670438443)
melanthiou,0, ('hispanic', 0.650605102)
moczerad,0, -1
nicleau,0, ('asian', 0.775998955)
ognaian,0, ('asian', 0.757381775)
owade,0, -1
pritchard-combs,0, -1
prydatkina,0, -1
raghavn,0, -1
ramachandren,0, -1
reyes huezo,0, -1
roeeble,0, -1
signoacci,0, -1
subudhayangku,0, -1
suchinai,0, -1
t burrell,0, ('asian', 0.780826424)
usaite,0, -1
akhtarshenas,0, -1
allen-behne,0, ('asian', 0.530100228)
allison-bryan,0, ('white', 0.6297416412637272)
bayan,0, ('asian', 0.757381775)
beddus,0, ('asian', 0.750575471)
biddle mulhern,0, -1
binik-chanin,0, ('white', 0.1566)
bonetski,1, ('asian', 0.970744068)
brunkard,0, ('asian', 0.771259011)
cfarrington,0, ('asian', 0.708743068)
chaniott,0, -1
danalevich,1, ('white', 0.9344)
dropiewska,0, ('asian', 0.836228972)
faktorovyck,0, -1
gbarayor,0, -1
gornowich,1, ('asian', 0.939219377)
hionides,0, -1
hreen,0, -1
jaimes-carbajal,0, -1
jarzenbowicz,1, ('asian', 0.969571235)
jensen reiter,0, ('asian', 0.842465921)
johnson-morgan,0, ('asian', 0.757381775)
josyfowycz,1, ('asian', 0.9723)
kafal,0, -1
le khang,1, ('hispanic', 0.921832984)
malyutenko,0, ('asian', 0.836063092)
manfredonio,0, -1
maralla,0, ('white', 0.61644228)
mcphadden,0, ('asian', 0.802776136)
merthberger,0, ('asian', 0.842465921)
moursalien,0, -1
nahomie,0, ('asian', 0.538663638)
neyzelman,0, ('asian', 0.817381465)
nicholas-lopez,1, ('white', 0.918764006)
pearis,0, ('asian', 0.670444124)
pool-bak,0, ('asian', 0.889889096)
reyes ocasio,0, -1
rosenbrand,0, ('asian', 0.826674175)
rossee,0, -1
sablinskaite,0, -1
saracay,0, -1
seitters,0, ('asian', 0.795135582)
sologuoub,0, -1
venitz,0, -1
vosf,0, -1
arvanties,0, -1
babulall,0, -1
biegelson,0, ('asian', 0.722337889)
charima,0, -1
colanpuono,0, -1
condevalentin,0, ('asian', 0.758582714)
dzebissov,1, ('asian', 0.936194782)
eddiongton,0, ('asian', 0.708743068)
elenewich-rangnick,0, ('asian', 0.772837683)
fitilchyn,0, -1
gerne,0, -1
gomez de jesus,0, -1
gonzalez-silen,0, -1
gulham,0, -1
guzman mendez,1, ('white', 0.918764006)
hjornevik,0, ('asian', 0.856558148)
humula,0, ('white', 0.61644228)
hutchinson-roa,0, -1
koochakzadeh,1, ('white', 'persian')
lacrout,1, ('white', 0.9778387614024735)
ljosa,0, -1
lovlid,0, -1
lowellyn,0, -1
lsek,1, ('asian', 0.933800127)
m rowe,0, -1
manning-hand,0, ('asian', 0.826674175)
marks-bailey,0, -1
mcgary-griffin,0, ('white', 0.7968574332636114)
merozinski,1, ('asian', 0.970744068)
nouansavane,0, -1
pinchos,0, -1
pookongnam,0, -1
progosh,0, -1
sarlund,1, ('asian', 0.956971931)
serapigha,0, -1
slovodcicov,1, ('asian', 0.936194782)
starlins,0, -1
terlestkiy,0, ('asian', 0.633265881)
testouri,0, -1
teubner,0, ('asian', 0.842465921)
yenihayat,0, -1
amegadez,1, ('white', 0.918764006)
badenooch,0, -1
becklond,0, -1
bergeron-buckley,0, -1
blestowe,0, -1
bobb-itt,0, -1
boulommauong,0, -1
brinkuff,0, -1
burch-lucas,0, -1
caseiro-corrales,0, -1
celgado,0, -1
ceravone,0, -1
chow-wah,0, -1
divako,1, ('white', 0.9017162542587825)
djomehri,0, -1
doremes,0, -1
dyciewski,1, ('asian', 0.970744068)
esmeralda-aguayo,0, -1
feingold-tishfield,0, -1
gerpseh,0, -1
gureno,0, -1
hills-king,0, ('asian', 0.811543589)
horton-hal,0, -1
houeter,0, ('asian', 0.842465921)
krabble,0, -1
little-irvin,0, ('asian', 0.758582714)
lovati,0, -1
marcades,0, -1
meridieth,0, -1
minsterketter,0, ('asian', 0.842465921)
nary-klein,0, ('white', 0.7836210337518343)
owusu-korkor,0, -1
panignetti,0, -1
perricellia,0, ('white', 0.774223435)
pynko,0, ('asian', 0.836063092)
richter dds,0, -1
rizai,0, -1
shrogin,0, ('asian', 0.758582714)
skontios,0, -1
sokhal-mulchay,0, -1
tranpenau,0, ('asian', 0.775998955)
vangiffen,0, ('asian', 0.83278834)
wanek sherman,0, ('asian', 0.817381465)
yefimov,1, ('asian', 0.936194782)
ardazin,0, ('asian', 0.758582714)
buceta,0, -1
buckwash,0, -1
della-coletta,1, ('asian', 0.910440958)
diwis,1, ('white', 0.9467193886462882)
eragan,0, ('asian', 0.757381775)
kasimis,0, ('asian', 0.670444124)
kenchanh,0, -1
kishnani,0, -1
liberante,0, -1
maceina,0, ('asian', 0.670438443)
manku,0, -1
montoya-minjarez,1, ('white', 0.918764006)
mumfere,0, -1
nalepski,1, ('white', 0.9711407701019253)
olbbrys,0, -1
oman-mizzell,0, ('asian', 0.780826424)
paleta-guadarrama,0, -1
petiton,0, ('asian', 0.708743068)
phipps-knight,0, -1
porguen,0, -1
rhefka,0, ('asian', 0.836228972)
romaneko,0, ('asian', 0.836063092)
rosa garo,0, -1
rozancce,0, -1
schantzrd,0, -1
scheiruch,0, -1
secoda,0, -1
smalewich,1, ('asian', 0.939219377)
stracenrider,0, ('asian', 0.842465921)
tsatsakos,1, ('asian', 0.949173838)
wienhoff,1, ('asian', 0.934676367)
alyasseri,0, ('asian', 0.530100228)
arullapu,0, -1
bourjeily,0, -1
burkhold,0, -1
burthlong,0, -1
cerezin,0, ('asian', 0.758582714)
daguila,0, ('white', 0.08790116877695839)
desofi,0, ('asian', 0.687620608)
dominguez-ortiz,0, -1
eckenstine,0, -1
eghelshi,0, ('hispanic', 0.844249014)
fullerparham,0, -1
greppin,0, ('asian', 0.758582714)
hadovsky,0, -1
husid,0, -1
le cindy,0, -1
le clara,0, -1
magiso,0, -1
mundruppady-sridha,0, -1
nikolaychuk,0, ('asian', 0.831788684)
nivaggioli,0, ('asian', 0.639807327)
o'heron,0, ('asian', 0.708743068)
odsterreicher,0, ('asian', 0.842465921)
peleaux,0, -1
pitakhia,0, ('white', 0.774223435)
ranghi,0, -1
raye-pennington,0, ('asian', 0.708743068)
rice-budnick,0, -1
seidhom,0, -1
senasy,0, -1
sherpagoley,0, -1
szeligowski,1, ('asian', 0.970744068)
tiu garcia,0, ('white', 0.774223435)
truinette,0, -1
vanmegroet,1, ('white', 0.9591677685950414)
visbisky,0, -1
zazem,0, -1
ahlbom,0, -1
argilados,0, -1
becerra trejo,0, -1
belveu,0, ('asian', 0.559016663)
bordereau,0, ('asian', 0.775998955)
changeall,0, -1
duford,1, ('white', 0.9265163303130148)
fostion,0, ('asian', 0.708743068)
hess-rulli,0, ('asian', 0.639807327)
incorbia,0, ('white', 0.774223435)
komtoltowicz,1, ('asian', 0.969571235)
kongsgaard,0, ('asian', 0.771259011)
lee lis,0, ('asian', 0.670444124)
lua-elliott,0, -1
mainolfi-gro,0, -1
micheletti,0, ('asian', 0.84453277)
reise,0, -1
rosaleene,0, -1
sakasamo,0, -1
stalliald,0, -1
streibel,0, -1
thotz,0, -1
tokumoto,0, -1
traa,0, -1
treeworawat,0, -1
waranauskas,1, ('asian', 0.967106219)
yenumulapalli,0, ('asian', 0.639807327)
zalzazar,0, -1
al-haddadin,0, ('white', 0.7478414571575168)
alkova,0, ('asian', 0.530100228)
alsaindor,0, ('asian', 0.530100228)
barlicos,0, ('asian', 0.70983789)
carol-libman,0, ('asian', 0.817381465)
comiso,0, -1
cutsshall,0, -1
darber,0, ('white', 0.8096241455811732)
dinotte,0, ('asian', 0.642726757)
dolores yax,0, -1
dougan-phillip,0, -1
fassell,0, ('asian', 0.780826424)
franciaone,0, -1
gerakis,0, ('asian', 0.670444124)
gomez-panzani,0, -1
harlow-hawkes,0, -1
heikkine,0, -1
ileso,0, -1
kalluzhathil,0, -1
kerr-carpenter,0, ('asian', 0.842465921)
komarnitskaya,0, -1
kukrus,0, ('asian', 0.750575471)
ledouf,1, ('white', 0.9378723090516455)
leong-howe,0, ('asian', 0.632869925)
lopezrenteria,0, ('white', 0.774223435)
macelis,1, ('white', 0.9641)
mcrevy,0, ('asian', 0.802776136)
mustache,0, -1
perez-cantu,0, -1
pusta,0, -1
raunik,1, ('asian', 0.950928435)
rinus,0, ('asian', 0.750575471)
rostie,0, -1
scouloukas,1, ('asian', 0.957565819)
sitchenko,0, ('asian', 0.836063092)
start-ridout,1, ('asian', 0.926835163)
talool,0, -1
tideswell-esper,0, ('asian', 0.842465921)
valle rodriguez,1, ('white', 0.918764006)
vincennes,0, ('asian', 0.597557474)
werenth,0, -1
witfill,0, -1
yaskula,0, ('white', 0.61644228)
zadereski,1, ('asian', 0.970744068)
zdanciewicz,1, ('asian', 0.969571235)
achtelstetter,0, ('asian', 0.842465921)
agbunnorh,0, -1
aguilar-vanrikxoord,0, -1
areizaea,0, -1
ataushiyev,0, ('hispanic', 0.529538142)
atcha,0, -1
banuskevich,1, ('asian', 0.955769993)
brock-sanchez,1, ('white', 0.918764006)
buchalcer,0, ('asian', 0.842465921)
charantimath,0, -1
chestnut cha,0, -1
crastz,0, -1
cross lahr,0, ('asian', 0.77694293)
del toro rios,0, -1
dobrogorskiy,1, ('white', 'ukrainian')
eubene-delpeche,0, -1
ferranto,0, -1
foehl,0, -1
formsa,0, -1
forsythdr,0, -1
goupalov,1, ('asian', 0.936194782)
gronowska,0, ('asian', 0.836228972)
gumedes,0, -1
hakensen,1, ('asian', 0.953968888)
hento,0, -1
iman-cross,0, -1
kalinga,0, -1
klont,0, -1
kobner,0, ('asian', 0.842465921)
lattea,0, ('asian', 0.77694293)
lisciandrello,0, -1
macanan,1, ('white', 0.9501529422393544)
machinga,0, ('asian', 0.670438443)
mc award,0, ('asian', 0.771259011)
mcnally-morris,0, ('white', 0.8637245569973488)
megary,0, -1
moriguchi,0, -1
nagiah,0, ('asian', 0.538663638)
navarro rosario,0, -1
petersbranch,0, -1
piatnitza,0, ('white', 0.784785818)
pilgerrim,0, -1
raybeon,0, ('asian', 0.708743068)
riwata,0, -1
ruedemann,1, ('asian', 0.934633062)
ryustem,0, -1
sciabarassi,0, -1
seagreve,0, -1
sevanthinatha,0, -1
siberp,0, -1
sims mitchell,0, ('asian', 0.780826424)
srankova,0, -1
tessenair,0, -1
tieulent,0, ('asian', 0.828611229)
transka,0, ('asian', 0.836228972)
trevisin,0, ('asian', 0.758582714)
turner talbi,0, -1
vartos,0, ('white', 0.629740284)
vazquez mondragon,0, ('asian', 0.708743068)
vilaikam,0, -1
almares,0, ('asian', 0.530100228)
ameljanczyk,1, ('asian', 0.971848365)
belbe,0, -1
bisambar,0, -1
burseind,0, -1
bygnes,0, ('asian', 0.597557474)
callobre,0, -1
cubero ponce,0, -1
davaul,0, ('asian', 0.707989106)
davila marengo,0, -1
dixon-lee,0, ('asian', 0.642726757)
drakhlis,0, ('asian', 0.670444124)
drogichen,0, -1
dyndur,0, -1
el tourky,0, -1
fadyk,1, ('asian', 0.971848365)
feallock,0, -1
haskins-doughty,0, -1
jackson-jerry,0, -1
jojwick,0, -1
klimkiewicz-haviland,0, ('asian', 0.826674175)
kucich-korneffel,0, -1
lulevitch,0, -1
maciejcyk,1, ('white', 0.9859607985100195)
maluka,0, ('asian', 0.836228972)
mccarddel,0, ('asian', 0.802776136)
mcculluough,0, ('asian', 0.802776136)
mihelis,0, ('asian', 0.670444124)
millan-baldas,0, -1
muhankari,0, -1
murtuze,0, -1
pejrolo,0, -1
pinchus,0, ('asian', 0.750575471)
shunli,0, ('asian', 0.639807327)
simollardes,0, -1
smelick,0, -1
smith poole,0, -1
suatan,0, ('asian', 0.757381775)
valasquz,0, -1
vranic,0, -1
wu-tsai,0, -1
zutzek,1, ('asian', 0.933800127)
abernathy-cornelius,0, ('asian', 0.750575471)
agepati,0, -1
ajamoughli,0, ('asian', 0.639807327)
alsafwah,0, ('asian', 0.530100228)
antonotoulous,0, ('asian', 0.750575471)
asabay,0, -1
atchaley,0, -1
battett,0, -1
brooki,0, -1
bysted,0, -1
cattren,0, -1
cuniberti,0, -1
davis-diehl,0, ('asian', 0.707989106)
de siu,1, ('hispanic', 0.94289588)
dolaw,0, -1
dyrden,0, -1
gresczyk,1, ('asian', 0.971848365)
grigoresco,0, -1
grixti,0, -1
gualda,0, -1
hadada,0, -1
hamlin-palmer,0, ('asian', 0.842465921)
inerbickler,0, ('asian', 0.842465921)
jasem,0, -1
jeezan,0, ('asian', 0.757381775)
kestmer,0, ('asian', 0.842465921)
khayali,0, ('asian', 0.639807327)
kische,0, -1
kuijlaars,0, -1
levy-felber,0, ('white', 0.8872162378720452)
li-wang,0, ('hispanic', 0.811963733)
longh,0, -1
nalleyris,1, ('white', 0.9469)
nedal,0, ('white', 0.548605882)
riccomini,0, -1
rich-king,0, ('asian', 0.811543589)
rzeszowicz,1, ('asian', 0.969571235)
sansininea,0, -1
scuitshas,0, -1
shiudat,0, -1
spielma,0, -1
sutherland-nkosi,0, -1
szata,0, -1
tal-haimov,1, ('asian', 0.936194782)
woeshnick,0, -1
alesecu,0, ('asian', 0.530100228)
alsokary,0, ('asian', 0.530100228)
ambosia,0, ('white', 0.774223435)
amorates,0, -1
aourani,0, -1
arichabalamntsdc,0, -1
avazova,0, -1
balkoon,0, ('asian', 0.708743068)
brutofski,1, ('asian', 0.970744068)
burgess-holmes,0, -1
buschatzke,0, -1
capulin,0, ('asian', 0.763222718)
chenevare,0, -1
chiezak,0, ('asian', 0.889889096)
draughaun,0, -1
drobok,0, ('asian', 0.831142008)
ehbler,0, ('asian', 0.842465921)
emieydo,0, -1
estifan,0, ('asian', 0.757381775)
grimaidis,0, ('asian', 0.670444124)
guiny,0, ('asian', 0.807381952)
harakeh,0, -1
kingcaid,0, -1
klaysmat,0, -1
lagrene,0, ('asian', 0.77694293)
maguere,0, -1
martinez-ciego,0, -1
mazani,0, -1
mazzaochi,0, -1
momenibigdeli,0, ('asian', 0.639807327)
moscicki,1, ('asian', 0.973042058)
narasiah,0, ('asian', 0.538663638)
nytschyk,1, ('white', 0.9984308966979513)
o' briant,0, -1
otfinoski,1, ('asian', 0.970744068)
prveen,0, -1
pujala,0, ('white', 0.61644228)
stonenocker,0, ('asian', 0.842465921)
szczetanek,1, ('asian', 0.933800127)
thakurratan,0, ('asian', 0.757381775)
thipkhosithkun,0, -1
thornagle,0, -1
tousigant,0, -1
valentine-hart,0, -1
vuktilay,0, -1
wiete,0, -1
wilson-isaac,0, ('asian', 0.682776421)
zieb,0, -1
acevedocruz,0, -1
adesan,0, ('asian', 0.757381775)
alhau,0, ('white', 0.7962544898317209)
allen-jackson,0, ('white', 0.8568449810658033)
cacicedo,0, -1
cajen,0, -1
canaowski,1, ('asian', 0.970744068)
captivo,0, -1
carrington-br,0, -1
ciensuegos,0, -1
circe,0, -1
della silva,0, -1
dimitrieski,1, ('white', 0.9835233848814938)
euthern,0, -1
evanskey,0, -1
foaksman,0, ('asian', 0.817381465)
