suff,amInd,asian,black,hispanic,white,occurences
gn,0.0,0.0,0.00400160320641,0.0220048096192,0.954880561122,2994
gl,0.0,0.00613488626422,0.0,0.0198920384952,0.959113342082,4572
lko,0.00114967652495,0.0032387823475,0.00242479205176,0.0107466497227,0.971807798059,8656
lke,0.00305762283693,0.00405098901099,0.00665488442592,0.012212497158,0.95973580144,39585
lka,0.0021482234957,0.000715630372493,0.00178991404011,0.0128216260745,0.962312944126,13960
lge,0.0153,0.0,0.0,0.0175,0.9475,457
lky,0.03,0.0,0.0,0.015,0.9356,466
ulx,0.00291531498245,0.00609565859967,0.00203188619989,0.015719767227,0.960794402365,5413
obi,0.0,0.0,0.0073,0.0229,0.9532,3443
eve,0.0123593169891,0.0049980261612,0.0259830500509,0.0205903853685,0.920821273596,25534
zl,0.0,0.00568849809886,0.0,0.00856036121673,0.961963212928,1052
uft,0.00178866906475,0.00477823741007,0.0464595323741,0.0164808453237,0.919078057554,3336
zd,0.0,0.0,0.0,0.0342,0.9558,1811
odt,0.00388666146646,0.00388744149766,0.0,0.0132623634945,0.96333826053,2564
ueb,0.0,0.0075,0.0,0.015,0.9565,666
zz,0.002,0.0052,0.9182,0.0229,0.018,3056
uez,0.00302358557793,0.00897567591976,0.00549162155831,0.922636622222,0.0553740389663,1417328
zs,0.0,0.0093,0.0,0.0257,0.9444,972
ycz,0.0,0.0,0.0,0.0192,0.9723,469
bda,0.0,0.0,0.0,0.014,0.972,572
fat,0.0032,0.0103,0.0125,0.0167,0.9451,3117
ych,0.0,0.00479723247232,0.0,0.0132658302583,0.972684944649,2710
yca,0.0,0.0,0.0,0.0106,0.9775,755
ozd,0.0,0.0,0.0,0.0342,0.9558,1811
lef,0.0,0.0,0.0,0.0263495327103,0.956623364486,1177
fau,0.003,0.0086,0.0,0.0191,0.9628,1988
lek,0.000956997971602,0.0101836927511,0.00250930927725,0.0144602113804,0.950515736095,18734
leo,0.000893244141599,0.00375506897125,0.00406251454213,0.0329025843444,0.94771143427,12034
leu,0.0,0.0,0.0254,0.011,0.9403,905
lew,0.00773358525956,0.0024611022232,0.0303973244332,0.0159419870911,0.926993782755,18127
lez,0.00183525339081,0.00399062955669,0.00413426896065,0.936987368288,0.0496017527405,672775
hke,0.00202947038199,0.00480463800209,0.00055186688811,0.0143454019807,0.965485034139,16257
rdt,0.00267893763904,0.00455243918997,0.0173384829084,0.0170158414187,0.945999092419,95749
ulf,0.0092,0.0068,0.0048,0.0121,0.961,4559
rdi,0.000548290904861,0.00402410570603,0.00181672644784,0.0419475987359,0.939089111426,51577
wig,0.00278216869429,0.00409918714607,0.00196392825209,0.0139177933725,0.96604429783,36907
wik,0.0,0.0,0.0,0.00824750882699,0.97766265202,2549
wit,0.0,0.01,0.0,0.0175,0.9613,801
sge,0.0,0.0106,0.0,0.0086,0.9618,1988
fel,0.00305686362414,0.001928337667,0.000851600466242,0.0121393660898,0.966476293374,22306
fek,0.00830963855422,0.0,0.0,0.00679879518072,0.975132228916,1328
usi,0.0,0.0255973170732,0.00487975609756,0.0259970325203,0.93618495935,2460
zig,0.0,0.007535098781,0.00209751996637,0.00968221941992,0.963838209332,2379
usu,0.0,0.0,0.9302,0.0042,0.0098,1433
fer,0.00391415472794,0.00511062040915,0.0322372710901,0.0132262631781,0.933974435693,395352
fes,0.00801416096295,0.0,0.0,0.0115468491857,0.966951215483,4237
chy,0.0,0.00217916006339,0.0210881636292,0.00775289223455,0.957794780111,10096
usz,0.00264101208459,0.00341068731118,0.0,0.0169703927492,0.953200151057,2648
fey,0.00520029274729,0.00360315012576,0.0573817026072,0.0136997292431,0.907094466664,72759
iis,0.0,0.0105,0.0,0.0148,0.9641,474
pff,0.0242,0.0,0.0,0.0223,0.9404,537
fei,0.0,0.0037,0.0,0.029,0.9451,2169
og,0.00157547695985,0.00603135319375,0.00412479305918,0.0155791598424,0.961857283874,22591
aci,0.0,0.00247793845013,0.00320818193054,0.0276667531825,0.95167311828,8091
tau,0.0,0.00260083945435,0.0325305351522,0.0131123819517,0.931252256034,1906
hly,0.0,0.0,0.0,0.0103444904294,0.96896378686,1933
tad,0.00277975984718,0.0024075820977,0.000773373965251,0.0131121941235,0.964648858364,21986
tag,0.00175776527331,0.00674204180064,0.00241882636656,0.0195184967846,0.957233770096,12440
tai,0.0,0.0,0.0,0.0088,0.9788,566
tak,0.0026469753859,0.00318616325963,0.0,0.0154234042553,0.967746655542,7191
sit,0.0,0.0057,0.0,0.0123,0.9669,1056
afe,0.0,0.0,0.0,0.0098,0.9754,610
aff,0.00439899892559,0.00476672578747,0.0215276583045,0.0144203062912,0.941969921722,58637
sig,0.00347221656829,0.0014062283737,0.0012407897415,0.0128427640953,0.967861673112,4913
sil,0.00176276667114,0.0107276801288,0.0232024151348,0.019862632497,0.911724191601,7453
afo,0.0,0.0,0.0,0.0126,0.9784,556
acz,0.00370577845617,0.00326031399913,0.0,0.00916796772787,0.962481661579,4586
jny,0.0,0.0,0.0,0.0116,0.986,430
ogl,0.0,0.0041,0.0,0.0372,0.9438,1477
kby,0.0,0.0,0.0413,0.0194,0.9296,412
lf,0.00833005679636,0.00421976279976,0.0289247352247,0.0141093762004,0.931321649152,145784
lg,0.0,0.0,0.0,0.0,0.9742,697
lb,0.00643789173789,0.0053502374169,0.00455823836657,0.0147468423552,0.958840633903,16848
lc,0.0,0.0,0.0044,0.0266,0.9557,1128
lp,0.00326537765717,0.00397729534147,0.0467292595464,0.012823331395,0.920862621955,30954
euw,0.0,0.00494176136364,0.0,0.0135119318182,0.969446590909,1408
lz,0.00276397117182,0.00483032847743,0.00318285798408,0.0149880091656,0.96320301851,78118
lx,0.00291531498245,0.00609565859967,0.00203188619989,0.015719767227,0.960794402365,5413
hls,0.0,0.00228426395939,0.00355223350254,0.0109279187817,0.969782538071,3940
dag,0.0,0.0,0.0,0.0117,0.9695,426
dai,0.0,0.0,0.0173,0.0371,0.9158,404
dak,0.00179850604695,0.00298762153189,0.00273106473797,0.00755104339578,0.973680732748,8434
lzi,0.0,0.0,0.0,0.0294,0.9472,511
sik,0.0,0.0017530952381,0.0,0.0127828947368,0.969027105263,7980
lze,0.00415960591133,0.00516583167383,0.00336308563044,0.01185930196,0.965309810292,9541
daz,0.000838995330865,0.00109069393012,0.00221772661407,0.947310481404,0.0415556915151,6211
nft,0.0,0.00153587825638,0.0015450090276,0.00929058550426,0.973938689709,3877
vro,0.0,0.0,0.0,0.024,0.9471,416
ouk,0.00427873495744,0.0107186087467,0.00201827120634,0.0121677722336,0.956277076607,6814
lff,0.0036,0.0051,0.0055,0.0169,0.9566,21321
lfo,0.0,0.0,0.00333213270142,0.0550209478673,0.927041232227,2110
lfi,0.0,0.0,0.00162272727273,0.0255464981447,0.955237871058,4312
ouz,0.0,0.0119,0.0,0.0191,0.9021,419
oux,0.00656618755542,0.00471468001774,0.0137667750517,0.0242438072717,0.935011942063,27064
lfs,0.00508820101966,0.0,0.0,0.00947458120903,0.973789657684,1373
hle,0.00401106200676,0.00434588049605,0.00116307102593,0.0125324735062,0.964285871477,22175
oup,0.00500309134217,0.00418154515327,0.0278233947804,0.0131698943662,0.936872752693,19312
ouw,0.0,0.0,0.0,0.0147,0.9841,816
hla,0.0,0.0,0.0,0.0308,0.95,520
out,0.0082641353149,0.00569459987529,0.0291492621077,0.0146971398878,0.926835163168,96220
rez,0.0030353502212,0.0110253367952,0.00397624508481,0.9217882759,0.0557308014963,1463575
rep,0.009,0.0,0.0,0.013,0.9632,2228
rek,0.00154815577607,0.00321346189852,0.000801487147939,0.0138029234761,0.96751363843,37387
reh,0.0,0.0,0.0,0.0,0.9757,411
rei,0.003,0.0068,0.003,0.0214,0.9551,2341
rem,0.0,0.0264176960643,0.00344125251365,0.0181055156564,0.929909278943,3481
reb,0.00188473717543,0.00157061431286,0.00157061431286,0.0170958518049,0.961678150728,3158
lob,0.0,0.0,0.0,0.0074,0.9838,679
loc,0.0,0.0,0.0,0.0229,0.9571,699
eck,0.00435545689591,0.00481054184827,0.025761135776,0.0143098758957,0.93740849856,270740
eci,0.0,0.0,0.00335774647887,0.0274674044266,0.953732796781,1491
ect,0.0,0.0,0.0,0.0,0.9734,414
lts,0.00337803093371,0.00263386496079,0.0421595890111,0.0148247119134,0.923550777724,22823
rcz,0.0,0.0,0.0,0.0124,0.9788,565
ltz,0.00362833880333,0.00412639204466,0.0216948002282,0.0134877472019,0.94579598259,213894
lty,0.00285995542111,0.00475382263971,0.0179811335775,0.0139513516956,0.949500152842,31405
aou,0.0,0.0,0.0,0.0175,0.9524,399
lte,0.00147345442426,0.00317916680553,0.00502386935511,0.012367532078,0.968756713881,30005
vac,0.0,0.00539609771574,0.0,0.0171525063452,0.953656725888,3152
lth,0.0,0.0,0.0,0.0193,0.9735,415
ihy,0.0,0.0034127806563,0.0,0.0193601036269,0.963720725389,2895
uhn,0.00275469361331,0.00511400906353,0.00494340079376,0.0143215413629,0.963188608664,35527
loo,0.0,0.0,0.0355,0.014,0.9264,788
ihn,0.0,0.00690360153257,0.0,0.00381555555556,0.976231494253,1305
ihl,0.0,0.00366432939258,0.00243130860171,0.0240578475336,0.953921402364,2453
ihm,0.00355046197584,0.0,0.0319886282871,0.00353859275053,0.944538450604,1407
iha,0.0,0.0097,0.0,0.0072,0.9638,1243
ser,0.00381282124745,0.00451983332462,0.0434385873373,0.0156806516443,0.91853755487,478175
sny,0.0,0.0,0.0,0.00557090909091,0.975525034965,1430
uds,0.0,0.0,0.014,0.0,0.9512,430
rso,0.00933453889476,0.000880728616684,0.0148629179866,0.0501580957409,0.911030878212,11364
rsi,0.00114156285391,0.0,0.0,0.0296477010193,0.952887361268,4415
udt,0.00107584182885,0.00338500154464,0.0,0.00817880753784,0.974037318505,6474
udz,0.0,0.0,0.0,0.0157,0.956,636
rsa,0.0,0.00209915860328,0.0,0.0328399663441,0.952042280185,2377
ehn,0.00157158214823,0.00378270418036,0.00774456491691,0.0126805971066,0.962515907485,32557
ogo,0.0,0.0,0.0,0.9344,0.0635,488
ogh,0.00520493584708,0.00343342498036,0.00272059439644,0.0185952343545,0.95665963603,7638
oge,0.0,0.00290911732655,0.0374271703596,0.0134334180894,0.930988485289,2753
udi,0.0,0.0,0.0114,0.0183,0.9314,437
ehl,0.00428352869121,0.0048077847473,0.00398945701071,0.0114431392426,0.962906880821,47349
rss,0.0,0.00909230769231,0.0536307692308,0.0101230769231,0.906853846154,988
bek,0.000976009077646,0.000813000486302,0.0,0.0113292754093,0.970352585508,6169
uhm,0.0023,0.0038,0.0023,0.014,0.9683,2652
ehm,0.00186624701467,0.00374165472535,0.00174438758103,0.0125783282156,0.971398451041,29310
bel,0.00390747861662,0.00530655482147,0.0116405917238,0.0512038304506,0.914466519024,121239
bec,0.00304460694698,0.0,0.0,0.00975039609994,0.963429006703,1641
ybo,0.0,0.0,0.0,0.0,0.9772,394
ber,0.00464441943128,0.004975346611,0.0477679865343,0.0179279003987,0.910798987813,531720
bet,0.00148933815705,0.00340361779102,0.0127866141732,0.035116875931,0.916796126835,4699
sen,0.00495196890693,0.00573723124518,0.00432864710261,0.016801985824,0.955462792582,1049237
mik,0.0,0.0,0.0,0.0,0.9802,404
mia,0.0017463312369,0.00244898672257,0.0,0.022370754717,0.955637631027,2862
mic,0.0,0.00255538922156,0.00855816937553,0.00343242087254,0.915323438837,2338
mig,0.0021769420807,0.00549201207796,0.00303626132309,0.0208875102937,0.958554982158,3643
for,0.0,0.0,0.9478,0.0,0.0139,1150
hr,0.00350840900965,0.00584419735431,0.00367406711272,0.0150328270085,0.961140574084,97895
sei,0.0,0.0,0.9463,0.0072,0.0165,968
mis,0.00547381055551,0.00522581246209,0.0158522748938,0.0165960481844,0.940847699107,23078
mit,0.00352489075486,0.00549712963756,0.0148223117128,0.0144947733699,0.946616493874,11671
mut,0.0,0.0,0.0,0.0459,0.9275,414
hlf,0.0,0.0,0.0,0.0,0.9871,618
awe,0.00273593155894,0.00677990222705,0.00898378598588,0.0086907115698,0.95736634981,3682
cke,0.0051610548427,0.00607647202501,0.0545803833127,0.0146918647821,0.903608208493,61412
urf,0.0153,0.0,0.0,0.0153,0.9487,2221
cka,0.0,0.0023210587029,0.0,0.0129486541912,0.96988877211,7802
urm,0.00297537679479,0.00386630696513,0.00399744047088,0.0128759029698,0.965038339427,11213
cki,0.000876663551916,0.00274865607651,0.00053012917056,0.0101976452482,0.973042057934,90965
uru,0.0,0.0,0.0,0.0,0.9613,439
urs,0.0142049948683,0.00649165241191,0.0297482210058,0.0143669175505,0.922177044133,5846
bun,0.00259135787854,0.00744818278679,0.0104305433882,0.0148206818989,0.951970853557,8447
urz,0.00121611374408,0.00790473933649,0.00121611374408,0.0159872037915,0.960325177725,5064
sza,0.0,0.0,0.0,0.00997208530806,0.973957535545,2110
ksy,0.0,0.0,0.0,0.0166,0.9669,664
vio,0.0,0.0116301744186,0.0,0.0349036046512,0.934904883721,1720
buc,0.0102,0.0,0.0,0.0287,0.9343,1081
ngl,0.0,0.0102103064067,0.0,0.0143941504178,0.960095543175,2154
jal,0.00309198676957,0.0100861609702,0.0036448952591,0.92282093495,0.0560715898567,22675
jak,0.0,0.00462302158273,0.0,0.0148795477903,0.962519321686,1946
kso,0.0,0.0132,0.0,0.0,0.972,608
jac,0.0,0.0053,0.0,0.014,0.9651,5135
mge,0.0,0.0,0.0,0.0098,0.9717,814
aer,0.00247885579475,0.00686452373931,0.00470501327042,0.0147702447656,0.960459510469,16955
shy,0.0062,0.9083,0.0,0.0072,0.0237,971
aez,0.00173036831716,0.0140650245685,0.00722738650204,0.904711790769,0.0672004577716,47622
lst,0.00405320665083,0.00390308788599,0.0125349168646,0.0147847302341,0.950469460468,5894
aeg,0.0,0.9036,0.0,0.0213,0.0451,799
aef,0.0,0.00751465378422,0.0,0.0155925925926,0.962938325282,1863
aek,0.0,0.9225184251,0.0,0.00433869578591,0.0543989541679,3251
ebe,0.0055251141718,0.00475163465024,0.0357296085538,0.0151555164915,0.921775143168,27590
ebl,0.0,0.0069,0.0,0.0147,0.9589,1021
iby,0.00540425202938,0.00813254735215,0.0,0.013555044453,0.95827526092,2587
ebs,0.002,0.0047,0.0016,0.0124,0.9703,10951
lup,0.00573837261005,0.00268986216096,0.0160495108937,0.016702578924,0.941570564695,4498
dla,0.0,0.0089,0.0,0.0059,0.9584,1010
dlo,0.0,0.0,0.0,0.0143,0.9755,490
lub,0.00143134064379,0.00604096215069,0.00282292182526,0.0127481782809,0.965290307747,5654
wty,0.0333,0.0,0.0,0.0094,0.9251,961
luk,0.0,0.0,0.0,0.0183,0.9658,438
lun,0.00579420625724,0.0,0.0,0.0139049826188,0.954817497103,863
ken,0.00356500874197,0.00424858298772,0.0503575119948,0.0141732078962,0.913691305806,98376
gua,0.00150123245097,0.00598904726182,0.00750175758225,0.935129643125,0.0453580645161,9331
kee,0.00778666802569,0.00518397920701,0.0569187829987,0.0143012944654,0.90085354602,49055
vra,0.0,0.00472565087495,0.0,0.00977720870679,0.974849210414,2343
eun,0.0,0.00606487889273,0.0553596885813,0.00606487889273,0.916935813149,1156
jon,0.0,0.000838417676408,0.000858503207413,0.944268410549,0.0494844903778,7015
ets,0.00425043467144,0.00306482677065,0.0297518121964,0.0144407312708,0.9354655427,31288
loa,0.0021,0.0051,0.0029,0.9278,0.0569,9097
etu,0.0,0.0,0.0,0.0216,0.9688,416
etz,0.0030015094504,0.00397649333682,0.00587113056354,0.0144540684609,0.960882951833,114810
eti,0.0,0.0051,0.0068,0.0178,0.9601,1177
ci,0.000357269257139,0.0025696471918,0.00186015620657,0.0228091880223,0.957323628328,107934
cl,0.0,0.0,0.012,0.0,0.9535,581
cz,0.00132450036593,0.00214035354388,0.000338791307775,0.0125851770534,0.968837544334,35526
ab,0.00192212680619,0.0255724173394,0.0092377821772,0.0175936956857,0.916555880084,38894
rpf,0.0,0.0,0.0,0.0288,0.9588,486
cs,0.00611357477299,0.00705584562997,0.0440881562145,0.0175332292849,0.907095569665,28192
cq,0.0,0.0254,0.0,0.0148,0.947,472
uck,0.00796641143608,0.00795786197831,0.0518268833388,0.0146326296418,0.903892516595,152150
cu,0.0,0.0050945686901,0.0,0.0146647284345,0.9488685623,1565
ct,0.0120049710313,0.00790571263036,0.0122001738123,0.0197154808806,0.933871436848,17260
bbo,0.0,0.0,0.00489380530973,0.0245604719764,0.950805309735,1017
bbe,0.00166007417354,0.00863775816868,0.0370113945904,0.0198221241767,0.917440047318,15639
taw,0.00824360971141,0.00318896014659,0.00318896014659,0.0178331653688,0.950029912964,2183
byl,0.0,0.0,0.0,0.0061,0.9852,1150
yar,0.00178366620526,0.00393861973502,0.00492940478545,0.0161889855646,0.960835040538,5057
zby,0.00981547911548,0.0,0.00492800982801,0.0139151515152,0.953302784603,1221
ohe,0.0038013136289,0.00411808976464,0.00467263273125,0.0128503284072,0.961985659551,3654
rvi,0.0,0.0,0.0045465076661,0.0221244747303,0.950614537195,1761
yac,0.0,0.0,0.0,0.0226,0.9698,398
eux,0.00792487897649,0.00404767894191,0.0136098590941,0.011453012621,0.946933584025,23136
oth,0.00554572379805,0.00842704263672,0.0348099408122,0.0137044909965,0.924927676281,167602
oti,0.0,0.00284417498811,0.0,0.0299600570613,0.948675083214,2103
lgh,0.0081,0.0069,0.0028,0.0154,0.9558,2466
otl,0.0,0.0,0.0,0.0093,0.983,647
oty,0.00458252148997,0.00449755458947,0.0451881088825,0.0158505187234,0.918060246023,20242
otz,0.0018124095763,0.00340012487082,0.00282484498794,0.0177423053738,0.962668300034,23224
uns,0.00230354009077,0.00324646747352,0.0115224810893,0.0150005597579,0.958838509834,13220
ilb,0.0,0.0118,0.0,0.0165,0.9528,424
cot,0.00261700828609,0.00958177060619,0.0532024422154,0.0244482773659,0.900562189272,2293
ysk,0.0,0.0,0.0,0.0,0.9761,627
edl,0.0,0.00512502567614,0.0,0.0150589866484,0.966428996919,2921
rbs,0.0,0.0,0.0,0.0184,0.9593,762
ysz,0.0,0.0,0.0,0.0,0.9901,607
yss,0.0,0.0073,0.0,0.0204,0.9636,2059
unz,0.00352624162227,0.00592263275477,0.00265885891047,0.0209161883485,0.957676954803,11638
uit,0.00228573063716,0.00305589469668,0.0488311331553,0.0163954215948,0.915275772606,2621
wka,0.0,0.0,0.0,0.0122425612053,0.970794915254,1062
myn,0.0,0.0,0.0,0.0292,0.9435,513
wke,0.0062,0.0062,0.0112,0.0119,0.9451,1602
wks,0.0086,0.004,0.0426,0.0125,0.9192,8337
yrn,0.0,0.0,0.0124,0.0218,0.9502,643
hoa,0.0041,0.0063,0.0033,0.9317,0.0518,57210
fko,0.0,0.0,0.0,0.0116761904762,0.97375335277,1029
fka,0.0,0.00565684397163,0.0,0.0148689716312,0.967364255319,2820
fke,0.0,0.0,0.0,0.0,0.9831,593
zga,0.0,0.0,0.0,0.0,0.976896214511,951
ios,0.0035048600054,0.00833490294359,0.00477375654563,0.917655945531,0.0609937230918,173971
off,0.00437118038777,0.00750448405917,0.0260850651187,0.014342239967,0.934676366904,169690
ofe,0.0,0.0,0.0,0.0,0.9874,476
zyn,0.0,0.00807940780619,0.0,0.00358546433378,0.967701929116,2229
ilz,0.0,0.0,0.0,0.0127499120493,0.965278759894,2274
zyk,0.000642611659193,0.00162747982063,0.000642030493274,0.0114116843049,0.972839182063,27875
ofs,0.0,0.0073,0.0,0.0073,0.9751,965
oft,0.0072137575889,0.00383447889563,0.045933944059,0.0146377059844,0.913677771755,27672
zyz,0.0,0.0,0.0,0.0111,0.9683,631
oal,0.00301512131716,0.0134590987868,0.00431733102253,0.0173275563258,0.94973687175,2308
lzo,0.0,0.00465970744681,0.0,0.026297606383,0.952800531915,3008
xen,0.00792253521127,0.00219190140845,0.0119042693662,0.0184947623239,0.944990008803,2272
kke,0.00286803887936,0.00441616638079,0.00184373927959,0.0124300886221,0.965285706118,6996
adt,0.000755575566562,0.00405764670569,0.00300636349992,0.00944912201711,0.969830691881,6663
adu,0.0,0.0,0.0,0.0144002538071,0.936562351946,1182
weg,0.006,0.0,0.0,0.005,0.988,1001
ads,0.00788339746896,0.00444906176856,0.0240707977943,0.0127348395287,0.937766259372,25207
wed,0.0,0.00659649122807,0.0,0.0273875,0.947349122807,912
wek,0.0,0.0,0.0,0.0206,0.9766,728
gma,0.0,0.0,0.0,0.0127,0.9727,550
sky,0.00134879278525,0.00333623927396,0.00289356152134,0.0127813048193,0.966607696113,52559
ske,0.00231382622707,0.00352914291026,0.00701312283094,0.0136908930342,0.958630261527,32272
ska,0.00327863036971,0.00295035595826,0.000321563789337,0.0169884960764,0.962060783917,24722
wey,0.0165201372998,0.00459679633867,0.0178915331808,0.0146196380279,0.929967193676,19228
ski,0.00110893118656,0.00288536283208,0.00098931060433,0.0114892140472,0.970744067901,713567
gry,0.0,0.0,0.0,0.0205,0.9658,439
njh,0.0,0.9133,0.0,0.0,0.0133,450
esz,0.0,0.0,0.0,0.0262243449782,0.961784606987,1832
tma,0.0,0.0076,0.0,0.0076,0.9703,2119
esi,0.0,0.00331431991621,0.000899940146641,0.0231886577884,0.953024165794,6683
ndh,0.0,0.0,0.0,0.0136,0.9592,441
kry,0.0,0.0,0.0,0.042,0.9513,452
ndl,0.0,0.00192620291449,0.00302218861699,0.0165047291724,0.95818251306,3637
kra,0.0,0.0,0.0,0.0,0.9652,488
ndt,0.00309793973994,0.0050808376352,0.00728376815355,0.0155289196378,0.95679843094,107899
kre,0.0,0.0,0.0,0.0092,0.963,541
owl,0.00613169984686,0.00229938744257,0.0535810107198,0.0104898162328,0.912721975498,3918
owk,0.0,0.0,0.0,0.0131,0.9651,687
owd,0.00632219018326,0.00642289504037,0.0469519543765,0.0159173843394,0.911094508522,15606
owy,0.0,0.0,0.00527880063125,0.0178775381378,0.960029037349,1901
oek,0.0,0.0,0.0,0.0,0.9796,491
vak,0.00209037227214,0.00430202922879,0.00235166880616,0.0141848968105,0.966429623778,40508
aan,0.00114838709677,0.00690640552995,0.00944085253456,0.0294752304147,0.920174792627,8680
rci,0.0,0.0,0.00522494432071,0.0297046770601,0.942842093541,1347
rck,0.00197562658406,0.00309391720642,0.011688566601,0.0100052942833,0.958196212335,7102
vat,0.00490176301763,0.0,0.0,0.00858081180812,0.967205289053,2439
eam,0.00417628375977,0.00674620646766,0.0220746090974,0.0118167199716,0.942909981343,22512
bur,0.0128476319089,0.00581425677631,0.0238196971158,0.0212098485579,0.920063653902,10367
hl,0.00353019144226,0.00711181493104,0.00371928093605,0.0145290914398,0.958851952127,205545
hm,0.00185702671519,0.0138245744209,0.00271877163398,0.0132051460016,0.957338340286,56335
eap,0.0,0.0231719814663,0.0226269828291,0.0152832651949,0.924243663123,3669
eau,0.0179316341183,0.00356391904912,0.0388062839303,0.0135844921347,0.908159931259,215884
myx,0.0,0.0074,0.0,0.011,0.9583,815
pik,0.0,0.005,0.0,0.0072,0.9755,1390
pil,0.0,0.0,0.0,0.0,0.9824,398
iny,0.00182705099778,0.00557631189948,0.00408041389505,0.0106962675536,0.967118292683,2706
inl,0.0,0.0,0.0,0.0,0.9758,414
inh,0.0,0.955932335575,0.0,0.00630814744957,0.0180825487945,24388
ini,0.000558799232794,0.0238206084125,0.0032166349971,0.0480294571569,0.90413514965,112095
ink,0.00433987882025,0.00464139632962,0.0262547482021,0.0119553301596,0.941310047054,108599
ind,0.0184852324406,0.00821943742631,0.0194416035035,0.0338807099545,0.904426869631,23748
pis,0.0,0.0,0.00422744360902,0.0131387218045,0.96757481203,2128
pit,0.00879353233831,0.00231144278607,0.0581706467662,0.0103517412935,0.903191044776,2613
oag,0.00676338400529,0.0113624851289,0.0183760343688,0.0164071513549,0.933622181097,7565
oaf,0.0,0.0,0.0263,0.0153,0.9377,3195
oad,0.0137757218008,0.00428666503548,0.0162616222168,0.0147203572302,0.934887668216,16348
oam,0.0,0.0146,0.0187,0.027,0.9127,481
mch,0.0,0.0,0.0,0.009,0.9831,886
oak,0.00345187264416,0.00665367711926,0.0282385596279,0.0119278691154,0.935675779934,12469
hpi,0.0,0.0,0.0,0.9736,0.0264,455
oas,0.0,0.0,0.0149,0.0356,0.9163,872
oar,0.00417330088649,0.0054019641926,0.0488620198157,0.0111343125326,0.917783643317,5753
yme,0.0,0.0,0.0,0.0053,0.9808,938
ubs,0.0,0.0,0.0,0.00385820433437,0.981421981424,1292
uby,0.00502595176805,0.00842015309579,0.019430876575,0.0357195434223,0.918161705731,14762
ube,0.00274261260258,0.00903205970814,0.00881056774721,0.0166665812632,0.949975255282,26931
ubb,0.0064312857573,0.00373644771368,0.0275171333936,0.00999674366585,0.942296571601,23247
hne,0.00340977831431,0.00506422300263,0.00319373353819,0.0194360842845,0.952702315628,9112
cid,0.0021,0.0036,0.0047,0.9497,0.034,3379
eos,0.00534451959764,0.00661311134235,0.00731788067985,0.900644103365,0.0752537460978,5766
lod,0.0,0.0,0.0,0.0122,0.9708,411
gaj,0.0,0.0186,0.0,0.0,0.9326,430
